"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00009671,,"Emil Fayek Moenes Ateya",,"53 RAINE RD",REVESBY,NSW,2212,28/08/2024,
PR-00009679,,"OZ EDUCATION DALLAS PTY LTD","Oz Education Dallas","6 PARKVIEW DR","SYDNEY OLYMPIC PARK",NSW,2127,24/01/2025,
PR-00009681,,"OZ EDUCATION FOOTSCRAY PTY LTD","Oz Education Footscray","6 PARKVIEW DR","SYDNEY OLYMPIC PARK",NSW,2127,24/01/2025,
PR-00009683,,"BRIGHT TOTS PTY LTD",,"54 RAINBOWS WAY",LEPPINGTON,NSW,2179,30/10/2024,
PR-00009684,,"THE CHILDREN'S SPOT CHILDCARE PTY LTD",,"1 WRIGHT PL",CASULA,NSW,2170,30/10/2024,
PR-00009685,,"DUNNING ROSEBERY CHILDCARE PTY LTD","My Reggio Kindy Garden","56 CHEPSTOW DR","CASTLE HILL",NSW,2154,15/10/2024,
PR-00009696,,"MURRUMBIDGEE COUNCIL",,"PO BOX 5","DARLINGTON POINT",NSW,2706,03/12/2024,
PR-00009697,,"M & M SOLIMAN PTY LTD","M & M Soliman","7 GREYGUM TCE",NORTHMEAD,NSW,2152,20/08/2024,
PR-00009701,,"WONDER WORLD ACADEMY PTY LTD","Wonder World Academy","45 CABRAMATTA AV",MILLER,NSW,2168,04/10/2024,
PR-00009702,,"LJC EARLY LEARNING PTY LTD","Little Wattle Park Street Preschool & Child Care Centre","28 OLD HOSPITAL RD","WEST WYALONG",NSW,2671,16/10/2024,
PR-00009708,,"Thrive By Five",,"12 CRAIGLANDS AV",GORDON,NSW,2072,25/11/2024,
PR-00009711,,"ASTRA ACADEMY PTY LTD","Astra Academy","23 SPUR ST","BEAUMONT HILLS",NSW,2155,18/10/2024,
PR-00009713,,"OZ EDUCATION GUNNEDAH PTY LTD","Oz Education Gunnedah","6 PARKVIEW DR","SYDNEY OLYMPIC PARK",NSW,2127,24/01/2025,
PR-00009716,,"ACADEMY OF EARLY LEARNING PTY. LTD","ACADEMY OF EARLY LEARNING PTY. LTD","DUPLEX 2 16 JUNEE CR",KINGSGROVE,NSW,2208,10/12/2024,
PR-00009717,,"MAX AND LB GROUP PTY. LTD.","MAX AND LB GROUP PTY. LTD.","148 MADDECKS AV",MOOREBANK,NSW,2170,18/09/2024,
PR-00009720,,"PINNACLE EDU 1 PTY LTD",,"79B DENNISTOUN AV","GUILDFORD WEST",NSW,2161,20/09/2024,
PR-00009727,,"Sonia Surayya Ahmad","Kinaway family Day Care","38 EURYTHMIC ST","MENANGLE PARK",NSW,2563,29/10/2024,
PR-00009737,,"MARSDEN PARK EDUCATION AND CARE PTY LTD","Marsden Park Education and Care","6 BOLLARD ST",LEPPINGTON,NSW,2179,20/09/2024,
PR-00009744,,"FIFI'S FOREST PTY LTD","Fifi's Forest Pty Ltd","7 CORNELL ST",BLACKTOWN,NSW,2148,26/09/2024,
PR-00009748,,"SHIELD CHILDCARE PTY LTD","SHIELD CHILD CARE PTYLTD","74A CLIFFORD ST",PANANIA,NSW,2213,09/09/2024,
PR-00009754,,"ALJL PTY LTD","ALBION PARK RAIL EARLY LEARNING CENTRE","18 FOSTER RD",FLINDERS,NSW,2529,30/09/2024,
PR-00009768,,"DISCOVERY PRESCHOOL PTY LTD","Discovery Preschool Pty Ltd","44 GIRRAWHEEN AV",KIAMA,NSW,2533,04/10/2024,
PR-00009777,,"ZACK AND RUTH PTY LTD",,"UNIT 3 60 MILPERRA RD",REVESBY,NSW,2212,25/02/2025,
PR-00009779,,"S&B NEXT GENERATION PTY LTD","Next Generation Kindergarten","12 PALMER ST",SEFTON,NSW,2162,02/10/2024,
PR-00009781,,"Little Scribblers Mooroolbark 1 Pty Ltd ATF Little Scribblers Mooroolbark 1 Unit trust","Little Scribblers Mooroolbark, Birchwood Drive","106 RUSSELL AV","DOLLS POINT",NSW,2219,28/11/2024,
PR-00009782,,"SWEET PEA CHILDCARE PTY LTD","SWEET PEA CHILDCARE PTY LTD","33 CLANALPINE ST",MOSMAN,NSW,2088,19/09/2024,
PR-00009786,,"D & C CHILDCARE - SEFTON PTY LTD","Mighty Me Early Learning Centre Sefton","5 HOLT RD","TAREN POINT",NSW,2229,01/10/2024,
PR-00009799,,"NURTURA PTY LTD",,"3/55 Pyrmont Bridge Rd",Pyrmont,NSW,2009,30/10/2024,
PR-00009800,,"BOWRAL LITTLE SCHOOL PTY LTD",,"71 BOARDMAN RD",BOWRAL,NSW,2576,31/07/2024,
PR-00009818,,"COMMUNITY OOSH SERVICES PTY LTD","Community OOSH Services","6 CAMELLIA CL","BOAMBEE EAST",NSW,2452,01/10/2024,
PR-00009821,,"JON ZAJ PTY LTD",,"67 FARR ST",ROCKDALE,NSW,2216,21/08/2024,
PR-00009822,,"THE P H GH GROUP PTY LTD",,"19 TODD CT","WATTLE GROVE",NSW,2173,06/01/2025,
PR-00009833,,"MKW GROUP MOSS VALE PTY LTD","Raising Stars Moss Vale Early Learning Centre","SHOP 1 206 MAROUBRA RD",MAROUBRA,NSW,2035,08/10/2024,
PR-00009834,,"MBM Early Education PTY LTD",,"6 MARBLEWOOD PL",BANGALOW,NSW,2479,04/10/2024,
PR-00009838,,"East Village Education Pty Ltd","East Village Early Education","29 GROSVENOR ST",WOOLLAHRA,NSW,2025,15/01/2025,
PR-00009839,,"A&A BANSRAY ENTERPRISES PTY LTD",,"401 HUME HWY",LIVERPOOL,NSW,2170,28/02/2025,
PR-00009845,,"ENLIGHTEN ME PTY. LTD.","Bambi Forest School","83 KENWOOD DR","LAKE CATHIE",NSW,2445,01/11/2024,
PR-00009856,,"BLAYNEY EARLY LEARNERS PTY LTD","Blayney Early Learners","PO BOX 737",ORANGE,NSW,2800,27/09/2024,
PR-00002209,,"Zinnath Corporation Pty Ltd","Zinnath Corporation Pty Ltd","66 Excelsior Avenue","CASTLE HILL",NSW,2154,01/09/2009,
PR-00002214,,"Kaja Holdings Pty Ltd",,"33 MacNamara Ave",CONCORD,NSW,2137,29/12/2011,
PR-00002228,,"Effortless Learning Pty Ltd as Trustee for The SFYP Family Trust",,"PO Box 847","BONDI JUNCTION",NSW,1355,29/12/2011,
PR-00002231,,"A.M. Cowmey Pty. Limited & Katerean Pty. Limited",,"13 Salt St",CONCORD,NSW,2137,29/12/2011,
PR-00002312,,"SLK TRADING MAIDSTONE PTY LTD","Explorers Early Learning - Maidstone","PO Box 67","MILSONS POINT",NSW,1565,29/12/2011,
PR-00002316,,"Super Duper Kids Pty Ltd ATF The TJH Family Trust",,"PO Box 847","BONDI JUNCTION",NSW,1355,29/12/2011,
PR-40005015,,"Bright Star Day Care Scheme Pty Ltd","Bright Star Day Care Scheme Pty Ltd","U 5  60 Wigram St","HARRIS PARK",NSW,2150,20/10/2015,
PR-40005018,,"Zena Elfoul",,"24 Antwerp St",BANKSTOWN,NSW,2200,22/09/2015,
PR-40005044,,"Evergreen Early Education Centre PTY LTD","Evergreen Early Education Centre","68 Sydney St","ST MARYS",NSW,2760,14/09/2015,
PR-40005051,,"Kensington Castle Early Education Centre Pty Ltd ATF Kensington Castle Operating Trust","Kensington Castle Early Education Centre","2 Virginia St",KENSINGTON,NSW,2033,28/07/2015,
PR-40005058,,"Young Scholars @ Norwest Pty Ltd","Young Scholars at Norwest","PO Box 8239",NORWEST,NSW,2153,28/07/2015,
PR-40005062,,"JUNGLE BABIES EARLY LEARNING CENTRE PTY LTD","Jungle Babies Early Learning Centre PTY LTD","25 Doyle St",NARRABRI,NSW,2390,07/08/2015,
PR-40005073,,"Liza Hanna",,"81 Henry St",PUNCHBOWL,NSW,2196,14/09/2015,
PR-40005122,,"My Kindy Garden Suburbs Pty Ltd","My Kindy Garden Suburb","62 HENRY ST",MEREWETHER,NSW,2291,14/08/2015,
PR-40005128,,"Bridgette Murray","Kids Connect Australia","U 202  2 Honeysuckle Dr",NEWCASTLE,NSW,2300,04/11/2015,
PR-40005135,,"MY HOME YOUR HOME FAMILY DAY CARE PTY LTD","MY HOME YOUR HOME FAMILY DAY CARE PTY LTD","PO Box 7123","MOUNT ANNAN",NSW,2567,10/09/2015,
PR-40005178,,"Emmanwel JOK",,"15 Camden Way",BIDWILL,NSW,2770,14/09/2015,
PR-40005207,,"KRISTY LEE O'NEILL","Christine's Creche","35 Roylston St",PADDINGTON,NSW,2021,12/10/2015,
PR-40005215,,"ARTARMON FAMILY DAY CARE PTY. LTD.","ARTARMON FAMILY DAY CARE","PO BOX 545","CROWS NEST",NSW,1585,06/10/2015,
PR-40005246,,"Limitless Learning Pty Ltd ATF JMM Trust","Murwillumbah Early Education Centre","PO Box 5019","MURWILLUMBAH SOUTH",NSW,2484,14/08/2015,
PR-40005262,,"GEORGES RIVER GRAMMAR SCHOOL LTD","Georges River Grammar School Ltd","53 Georges Cres","GEORGES HALL",NSW,2198,01/09/2015,
PR-40005269,,"Janan Goerges","goerges janan younan","22 Nile St","FAIRFIELD HEIGHTS",NSW,2165,24/12/2015,
PR-40005291,,"Lisa Hodge and Ornella Zappala","Great Western family day care","12 RANCH ST",AUSTRAL,NSW,2179,15/09/2015,
PR-40005309,,"Fit Futures Pty Ltd","Fit Futures","4 Stewart St",WOONONA,NSW,2517,02/09/2015,
PR-40005362,,"Alexandria Montessori Academy Pty Ltd","Alexandria Montessori Academy","PO Box 175","SUMMER HILL",NSW,2130,24/08/2015,
PR-40005371,,"THPF KERMANI PTY LTD","Hornsby Nursery and Preschool","4-6 LINDA ST",HORNSBY,NSW,2077,25/08/2015,
PR-40005400,,"Kinderoos Australia PTY LTD",Kinderoos,"30a Unwin St",BEXLEY,NSW,2207,25/08/2015,
PR-40005407,,"Inspire Operations Pty Limited",,"PO Box 252","BAULKHAM HILLS",NSW,1755,01/09/2015,
PR-40005408,,"SLK TRADING POINT COOK PTY LTD",,"PO Box 67","MILSONS POINT",NSW,1565,23/09/2015,
PR-40005426,,"Little Wallabies Early Learning Centre Pty Ltd","Little Wallabies Early Learning Centre","198 Bannockburn Rd",TURRAMURRA,NSW,2074,01/09/2015,
PR-40005441,,"STAR ACADEMY KIDS BELFIELD PTY LTD","STAR ACADEMY KIDS BELFIELD","2 Seymour Pde",BELFIELD,NSW,2191,22/02/2016,
PR-40005446,,"DMR INVESTMENTS (NSW) PTY LIMITED ATF THE PEEPS TRUST AND LA MALFA INVESTMENTS PTY LIMITED ATF LA MALFA TRUST","Holroyd Kids Learning Centre","47 Zoeller St",CONCORD,NSW,2137,02/09/2015,
PR-40005448,,"KESIC Pty Ltd",,"Bangalee Pre School, 84 Diamond Head Drive","SANDY BEACH",NSW,2456,02/09/2015,
PR-40005449,,"GROWING MINDS AFTER SCHOOL PTY LTD","Growing Minds After School Pty Ltd","Suite 305  35 Lime St",SYDNEY,NSW,2000,14/09/2015,
PR-40005454,,"AM MORKOS PTY. LTD.","Jazzy Juniors","52 Australis Ave","WATTLE GROVE",NSW,2173,15/09/2015,
PR-40005467,,"Rosa Trigg",,"24 Erin Ave","BERKELEY VALE",NSW,2261,23/09/2015,
PR-40005473,,"Satha International holdings pty ltd","World of Kids Family Day Care","14 Bartlett St","SOUTH WENTWORTHVILLE",NSW,2145,29/10/2015,
PR-40005486,,"ASK BUSINESS GROUP PTY LTD",,"67 Colin St",LAKEMBA,NSW,2195,10/09/2015,
PR-40005513,,"STEP AHEAD EDUCATION AND CARE PTY LIMITED","STEP AHEAD KIDS EARLY LEARNING CENTRE","4 Burradoo Rd",LANSVALE,NSW,2166,02/10/2015,
PR-40005517,,"Lockhart Shire Council",NA,"65 GREEN ST",LOCKHART,NSW,2656,02/10/2015,
PR-40005519,,"Sheehan Care Pty Ltd ATF Sheehan Care Trust",,"PO BOX 180",CARINGBAH,NSW,1495,15/09/2015,
PR-40005537,,"S & M Hillyar Pty Ltd ATF Hillyar Family Trust","Moruya Early Learning Centre","2807 Princes Hwy, MORUYA 2537 NSW, 2807 Princes Hwy",MORUYA,NSW,2537,14/10/2015,
PR-40005538,,"Montessori Children's House Wagga Pty Ltd ATF Netwin Unit Trust","Montessori Children's House Wagga","4 Lakehaven Dr","LAKE ALBERT",NSW,2650,10/09/2015,
PR-40005549,,"Bushra Warda","Rose Angels Family Day Care","20a Corriedale St",WAKELEY,NSW,2176,30/12/2015,
PR-40005563,,"zainab allhaby","Family Day Care office","40 McMahon Rd",YAGOONA,NSW,2199,12/11/2015,
PR-40005565,,"L 4 C Pty Ltd ATF The TTJ Kim Family Trust",,"U 305  4 Wentworth Dr","LIBERTY GROVE",NSW,2138,02/10/2015,
PR-40005572,,"Brighter Beginnings FDC Pty Ltd","Brighter Beginnings FDC Pty Ltd","197 Edensor Rd","EDENSOR PARK",NSW,2176,14/12/2015,
PR-40005577,,"Leanne Waldron","The OOSH Regional Services","15 Haven Cres",WOONGARRAH,NSW,2259,15/10/2015,
PR-40005600,,"TOMERONG PUBLIC SCHOOL PARENTS & CITIZENS ASSOCIATION","Tall Trees Before & After School Care","355 Hawkins Road",TOMERONG,NSW,2540,26/10/2015,
PR-40005613,,"The Athena School Inc.","The Athena School Inc.","26 Oxford St",NEWTOWN,NSW,2042,12/11/2015,
PR-40005633,,"ARK LEARNING GROUP PTY LTD",,"1 Broughton St","SANS SOUCI",NSW,2219,13/10/2015,
PR-40005680,,"TOYBOX CHILD CARE PTY LTD as Trustee for Toybox Trust","Toybox Early Learning","U 19a  4 Distillery Dr, 4 Distillery Drive",PYRMONT,NSW,2009,22/09/2015,
PR-40005686,,"ONLY EDUCATION PTY LTD",,"27 Sacoya Ave","BELLA VISTA",NSW,2153,16/11/2015,
PR-40005710,,"Foundations Learning PTY LTD","Foundations Learning Academy","6 Ocean Palms Cl",WAMBERAL,NSW,2260,15/10/2015,
PR-40005729,,"West Hoxton Childcare Pty Ltd",,"6 Lozano Pl","BOSSLEY PARK",NSW,2176,06/11/2015,
PR-40005751,,"Inner West Easy Living Pty Ltd ATF Inner West Easy Living Discretionary Trust",,"PO Box 301","LANE COVE",NSW,1595,15/10/2015,
PR-00005206,,"CMW Corporation Pty Ltd","CMW Corporation Pty Ltd","47 Winbourne St","WEST RYDE",NSW,2114,01/09/2009,
PR-00005207,,"CMW Management (NSW) Pty Ltd","CMW Management (NSW) Pty Ltd","47 Winbourne St","WEST RYDE",NSW,2114,22/03/2011,
PR-00005209,,"Maronite Sisters of The Holy Family Child Care Centre","Maronite Sisters of The Holy Family Child Care Centre","24-25 Redman Parade",BELMORE,NSW,2192,01/09/2009,
PR-00005212,,"New Millennium Group Pty Ltd","New Millennium Group Pty Ltd","20 Apsley Street",PENSHURST,NSW,2222,01/09/2009,
PR-00005213,,"Rainbow Village Childcare Centre Pty Ltd","Rainbow Village Childcare Centre Pty Ltd","42 Weston Street","HARRIS PARK",NSW,2150,01/09/2009,
PR-00005214,,"Berala Jack & Jill Pre-School Kindergarten Incorporated","Berala Jack & Jill Pre-School Kindergarten Incorporated","106 Cambridge St",LIDCOMBE,NSW,2141,13/03/2010,
PR-00005217,,"MISR Australian Enterprises Pty Ltd","MISR Australian Enterprises Pty Ltd","38 Elizabeth Crescent",YAGOONA,NSW,2199,01/09/2009,
PR-00005220,,"Maitland Family Day Care Scheme Inc","Maitland Family Day Care Scheme Inc","PO Box 412","MAITLAND EAST",NSW,2323,01/09/2009,
PR-00005221,,"Michelle Evelyn Rybko","Michelle Evelyn Sandler","41 Stanley St","ST IVES",NSW,2075,01/09/2009,
PR-00005224,,"Hills Montessori Society","Hills Montessori Society","PO Box 149","WEST PENNANT HILLS",NSW,2125,01/09/2009,
PR-00005226,,"Caring 4 Kids Pty Ltd ATF The J & J Sarkis Family Trust","Caring 4 Kids Pty Ltd","8 Burnside Street","NORTH PARRAMATTA",NSW,2151,01/09/2009,
PR-00005231,,"City of Canada Bay Council","City of Canada Bay Council","Locked Bag 1470",DRUMMOYNE,NSW,1470,01/09/2009,
PR-00005233,,"Fit Kidz Holdings Pty Ltd","Fit Kidz Holdings Pty Ltd","1 Money Cl","ROUSE HILL",NSW,2155,26/02/2010,
PR-00005235,,"Fit Kidz Services Pty Ltd","Fit Kidz Services Pty Ltd","1 Money Cl","ROUSE HILL",NSW,2155,01/09/2009,
PR-00005237,,"German School Johannes Gutenberg","German School Johannes Gutenberg","33 Myoora Rd","TERREY HILLS",NSW,2084,08/10/2010,
PR-00005238,,"Galloway Children's Centre Incorporated","Galloway Children's Centre Inc","Galloway Childrens Centre, 90 Galloway St",ARMIDALE,NSW,2350,01/09/2009,
PR-00005239,,"Chabad House of the North Shore Limited","Chabad House of the North Shore Limited","PO Box 7","ST IVES",NSW,2075,01/09/2009,
PR-00005240,,"Giraffe Child Care Pty Ltd","Giraffe Child Care Pty Ltd","29 The Crescent",MOSMAN,NSW,2088,01/09/2009,
PR-00005259,,"Kids @ Play Pty Limited","Kids @ Play Pty Limited","20 Barnstaple Rd","FIVE DOCK",NSW,2046,01/09/2009,
PR-00005261,,"McGraths Hill Children's Centre Incorporated","McGraths Hill Children's Centre Incorporated","69 Andrew Thompson Dr","MCGRATHS HILL",NSW,2756,01/09/2009,
PR-00005262,,"Kyogle Preschool and Outside School Hours Care Association Incorporated","Kyogle Preschool and Outside School Hours Care Association Incorporated","PO BOX 415",KYOGLE,NSW,2474,01/09/2009,
PR-00005263,,"Linuwel School Ltd","Linuwel School Ltd","PO Box 440","EAST MAITLAND",NSW,2323,10/01/2011,
PR-00005264,,"Wellington Community Childrens Centre","Wellington Community Childrens Centre","PO BOX 244",WELLINGTON,NSW,2820,01/09/2009,
PR-00005265,,"Gloucester Pre-School Incorporated","Gloucester Pre-School Incorporated","Gloucester Pre School, 52 Hume Street",GLOUCESTER,NSW,2422,01/09/2009,
PR-00005267,,"Lighthouse Childcare Pty Ltd as Trustee for PLS National Trust","Lighthouse Childcare Pty Ltd as Trustee for PLS National Trust","97 The Promenade","SANS SOUCI",NSW,2219,25/10/2011,
PR-00005268,,"Sefnet Pty Ltd","Sefnet Pty Ltd","207 Denison Rd","DULWICH HILL",NSW,2203,19/07/2010,
PR-00005270,,"D J Sellick Pty Limited","D J Sellick Pty Limited","1/650-652 Princes Highway","RUSSEL VALE",NSW,2517,01/09/2009,
PR-00005272,,"Giuseppina Sergi","Giuseppina Sergi","PO Box A296","FAIRFIELD HEIGHTS",NSW,2165,01/09/2009,
PR-00005274,,"Toddlers Ink Pty Limited","Toddlers Ink Pty Limited","9 Howse Cres",CROMER,NSW,2099,01/09/2009,
PR-00005275,,"S & S Kindergarten Pty Ltd","S & S Kindergarten Pty Ltd","41 Linda St",BELFIELD,NSW,2191,01/09/2009,
PR-00005277,,"Long Jetty Pre School Incorporated","Long Jetty Pre School Incorporated","PO Box 7032","TOOWOON BAY",NSW,2261,01/09/2009,
PR-00005279,,"Sunflower Child Care Centre Pty Ltd","Sunflower Child Care Centre Pty Ltd","35 Sunflower Dr","CLAREMONT MEADOWS",NSW,2747,01/09/2009,
PR-00005280,,"Daisy Children Services Pty Ltd","Daisy Children Services Pty Ltd","Tennyson St Pre School, 2 Tennyson Street",CAMPSIE,NSW,2194,01/09/2009,
PR-00005281,,"Lawrence Community Preschool Inc","Lawrence Community Preschool Inc","PO Box 4016",LAWRENCE,NSW,2460,01/09/2009,
PR-00005283,,"Mulligrubs Pty Ltd","Mulligrubs Pty Ltd","34 Draper Avenue",ROSELANDS,NSW,2196,01/09/2009,
PR-00005284,,"Satinder Sharma","Satinder Sharma","3 Broxbourne St",WESTMEAD,NSW,2145,01/09/2009,
PR-00005289,,"Kurri Early Childhood Centre","Kurri Early Childhood Centre","PO Box 183","KURRI KURRI",NSW,2327,01/09/2009,
PR-00005291,,"Sheahan Pty Ltd","Sheahan Pty Ltd","22 Kylie Avenue",KILLARA,NSW,2071,01/09/2009,
PR-00005292,,"Abbotsford Long Day Care Centre Inc","Abbotsford Long Day Care Centre Inc","348 Great North Road",ABBOTSFORD,NSW,2046,01/09/2009,
PR-00005297,,"Karimbla Early Learning Centre Pty Limited","Karimbla Early Learning Centre Pty Limited","PO BOX 149",CARINGBAH,NSW,1495,01/09/2009,
PR-00005298,,"Sheco Bay Pty Ltd","Sheco Bay Pty Ltd","20 Maramba Close",KINGSGROVE,NSW,2208,01/09/2009,
PR-00005299,,"Railway Parade Early Learning Centre Pty Ltd","Railway Parade Early Learning Centre Pty Ltd","57 Woodlark Place",GLENFIELD,NSW,2167,25/02/2011,
PR-00005301,,"Bathurst Regional Council","Bathurst Regional Council","Private Bag 17",BATHURST,NSW,2795,01/09/2009,
PR-00005302,,"Samaritans Foundation Diocese of Newcastle","Samaritans Foundation Diocese of Newcastle","PO Box 366","HUNTER REGION MC",NSW,2310,01/09/2009,
PR-00005304,,"Bronwyn Shirley","Bronwyn Lesley Shirley","5-7 Alexander Street","CROWS NEST",NSW,2065,01/09/2009,
PR-00005307,,"Hopscotch Boambee Pre-School Pty Limited","Hopscotch Boambee Pre-School Pty Limited","1 Wagtail Close","BOAMBEE EAST",NSW,2450,01/09/2009,
PR-00005308,,"Snowy Mountains Care and Early Learning Centre Incorporated","Snowy Mountains Care and Early Learning Centre Incorporated","1 Bent Street",JINDABYNE,NSW,2627,01/09/2009,
PR-00005309,,"Ags Sidhu Enterprises Pty Ltd","Ags Sidhu Enterprises Pty Ltd","22 COGRINGTON DR","HARRINGTON PARK",NSW,2567,01/09/2009,
PR-00005310,,"Riverside Preschool Incorporated","Riverside Preschool Incorporated","2a Crown street, Henley",SYDNEY,NSW,2111,01/09/2009,
PR-00005311,,"Henry Street Community Pre School","Henry Street Community Pre School","8-10 HENRY ST",MEREWETHER,NSW,2291,01/09/2009,
PR-00005312,,"South West Rocks Pre-School Inc","South West Rocks Pre-School Inc","PO Box 18","SOUTH WEST ROCKS",NSW,2431,01/09/2009,
PR-00005313,,"N & P Sim Pty Ltd","N & P Sim Pty Ltd","85 Hemphill Ave","MOUNT PRITCHARD",NSW,2170,01/09/2009,
PR-00005314,,"Jack & Jill Pre-School Association (Lithgow) Incorporated","Jack & Jill Pre-School Association (Lithgow) Incorporated","PO Box 145",LITHGOW,NSW,2790,04/03/2010,
PR-00005315,,"St Stephens Pre School Kindergarten Inc","St Stephens Pre School Kindergarten Inc","2A Kenley Road",NORMANHURST,NSW,2076,01/09/2009,
PR-00005316,,"Mount Zion War Memorial Kindergarten","Mount Zion War Memorial Kindergarten","PO Box 3206","BELLEVUE HILL",NSW,2023,01/09/2009,
PR-00005317,,"Bankstown Family Day Care Co-Op","Bankstown Family Day Care Co-Op","PO Box 7090","BASS HILL",NSW,2197,01/09/2009,
PR-00005318,,"Sought After Investments Pty Ltd","Sought After Investments Pty Ltd","PO BOX 5368",WOLLONGONG,NSW,2520,01/09/2009,
PR-00005319,,"The Point Pre School Inc","The Point Pre School Inc","PO Box 6","OYSTER BAY",NSW,2225,01/09/2009,
PR-00005326,,"Grow Centre Pty Ltd","Grow Centre Pty Ltd","PO Box 1583","BAULKHAM HILLS",NSW,1755,01/09/2009,
PR-00005327,,"All 4 Kids Kindergarten Pty Ltd","All 4 Kids Kindergarten Pty Ltd","MULGOA PRE-SCHOOL, 124 ST THOMAS RD",MULGOA,NSW,2745,01/09/2009,
PR-00005330,,"Warragamba Silverdale Neighbourhood Centre Inc","Warragamba Silverdale Neighbourhood Centre Inc","PO BOX 60",SILVERDALE,NSW,2752,01/09/2009,
PR-00005331,,"Central Shoalhaven Mobile Preschool Unit Inc","Central Shoalhaven Mobile Preschool Unit Inc","U3/80 PARK RD",NOWRA,NSW,2541,01/09/2009,
PR-00005334,,"Family Tree Learning Centre Pty Ltd","Family Tree Learning Centre Pty Ltd","22 Dunning Avenue","BATEAU BAY",NSW,2261,01/09/2009,
PR-00005337,,"Illawarra Area Child Care Ltd","Illawarra Area Child Care Ltd","2/210 Shellharbour Road",WARRAWONG,NSW,2502,01/09/2009,
PR-00005338,,"Kafsar Pty Ltd","Kafsar Pty Ltd","PO Box 2208",NORMANHURST,NSW,2076,28/05/2010,
PR-00005340,,"Leaping Learners Early Education Centre Pty Ltd","Leaping Learners Early Education Centre Pty Ltd","18 Broughton St",CAMDEN,NSW,2570,01/09/2009,
PR-00005341,,"Marie Armstrong","Marie Smith","UNIT 1 52 SUNSET AV","BARRACK HEIGHTS",NSW,2528,02/10/2009,
PR-00005343,,"Nanima Pre School Association Inc","Nanima Pre School Association Inc","PO Box 259",WELLINGTON,NSW,2820,01/09/2009,
PR-00005344,,"Nords Wharf Community Pre School Inc","Nords Wharf Community Pre School Inc","44A Government Road","NORDS WHARF",NSW,2281,01/09/2009,
PR-00005345,,"Department of Education","Department of Education","Early Learning, Level 3, 105 Phillip St",PARRAMATTA,NSW,2150,01/09/2009,
PR-00005347,,"Snugglepot Day Care Centre Inc","Snugglepot Day Care Centre Inc","2 Myall Ave",TAREE,NSW,2430,01/09/2009,
PR-00005348,,"Stuarts Point Pre School Association Incorporated","Stuarts Point Pre School Association Incorporated","PO Box 84","STUARTS POINT",NSW,2441,01/09/2009,
PR-00005349,,"Tamworth Montessori Association Inc","Tamworth Montessori Association Inc","A Montessori Pre School, 84 Carthage Street",TAMWORTH,NSW,2340,01/09/2009,
PR-00005351,,"Tom Thumb Kindergarten Pty Limited","Tom Thumb Kindergarten Pty Limited","Tom Thumb Kindergarten, 18 Milburn Rd",GYMEA,NSW,2227,01/09/2009,
PR-00005352,,"Yeoval Pre School Inc","Yeoval Pre School Inc","King St",YEOVAL,NSW,2868,01/09/2009,
PR-00005353,,"Lakeview Pre-School Pty Ltd","Lakeview Pre-School Pty Ltd","22 Government Rd",PRIMBEE,NSW,2502,04/09/2009,
PR-00005358,,"Penrith Community Aid Assoc Inc","Penrith Community Aid Assoc Inc","PO Box 484",PENRITH,NSW,2751,01/09/2009,
PR-00005361,,"Sommer Investments Pty Ltd","Sommer Investments Pty Ltd","9 North Avalon Road",AVALON,NSW,2107,01/09/2009,
PR-00005364,,"Cinzia Caterina Soster","Cinzia Caterina Soster","PO Box 360",NARELLAN,NSW,2567,01/09/2009,
PR-00005365,,"Mesi Pty Ltd","Mesi Pty Ltd","5 Quirk Street",ROZELLE,NSW,2039,01/09/2009,
PR-00005366,,"Wampam Pty Ltd","Wampam Pty Ltd","PO BOX 16",BUXTON,NSW,2571,14/02/2011,
PR-00005367,,"Laura Spagnolo","Laura Spagnolo","98 Flowerdale Road",LIVERPOOL,NSW,2170,01/09/2009,
PR-00005368,,"Christ Church Gladesville Pre-School Kindergarten Inc","Christ Church Gladesville Pre-School Kindergarten Inc","PO Box 289",GLADESVILLE,NSW,1675,01/09/2009,
